camara,comision,nombre,bloque,cargo
diputados,Mujeres y Diversidad,"Estévez, Gabriela Beatriz",UNIÓN POR LA PATRIA,Presidente
diputados,Mujeres y Diversidad,"Niveyro, Miriam",LA LIBERTAD AVANZA,Presidente
diputados,Mujeres y Diversidad,"López, Jimena",UNIÓN POR LA PATRIA,Presidente
diputados,Mujeres y Diversidad,"Paulón, Esteban",PROVINCIAS UNIDAS,Secretario/a
diputados,Mujeres y Diversidad,"Aguirre, Hilda",UNIÓN POR LA PATRIA,Vocal
diputados,Mujeres y Diversidad,"Avico, Belén",LA LIBERTAD AVANZA,Vocal
diputados,Mujeres y Diversidad,"Bregman, Myriam",PTS-FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD,Vocal
diputados,Mujeres y Diversidad,"Campitelli, Celia",UNIÓN POR LA PATRIA,Vocal
diputados,Mujeres y Diversidad,"Cámpora, Lucía",UNIÓN POR LA PATRIA,Vocal
diputados,Mujeres y Diversidad,"De Sensi, María Florencia",PRO,Vocal
diputados,Mujeres y Diversidad,"Flores, Maria Gabriela",LA LIBERTAD AVANZA,Vocal
diputados,Mujeres y Diversidad,"Frade, Mónica",COALICION CIVICA,Vocal
diputados,Mujeres y Diversidad,"Frias, Maira",LA LIBERTAD AVANZA,Vocal
diputados,Mujeres y Diversidad,"Gallardo, María Virginia",LA LIBERTAD AVANZA,Vocal
diputados,Mujeres y Diversidad,"Giampieri, Antonela",PRO,Vocal
diputados,Mujeres y Diversidad,"González Estevarena, María Luisa",LA LIBERTAD AVANZA,Vocal
diputados,Mujeres y Diversidad,"Holzman, Patricia",LA LIBERTAD AVANZA,Vocal
diputados,Mujeres y Diversidad,"Humenuk, Gladys",LA LIBERTAD AVANZA,Vocal
diputados,Mujeres y Diversidad,"Longo, Johanna Sabrina",LA LIBERTAD AVANZA,Vocal
diputados,Mujeres y Diversidad,"Marclay, Marianela",UNIÓN POR LA PATRIA,Vocal
diputados,Mujeres y Diversidad,"Parola, María Graciela",UNIÓN POR LA PATRIA,Vocal
diputados,Mujeres y Diversidad,"Petrovich, María Lorena",LA LIBERTAD AVANZA,Vocal
diputados,Mujeres y Diversidad,"Reichardt, Karen",LA LIBERTAD AVANZA,Vocal
diputados,Mujeres y Diversidad,"Ravera, Valentina",LA LIBERTAD AVANZA,Vocal
diputados,Mujeres y Diversidad,"Ruíz, Yamila",INNOVACIÓN FEDERAL,Vocal
diputados,Mujeres y Diversidad,"Salzmann, Marina Dorotea",UNIÓN POR LA PATRIA,Vocal
diputados,Mujeres y Diversidad,"Serquis, Adriana Cristina",UNIÓN POR LA PATRIA,Vocal
diputados,Mujeres y Diversidad,"Tepp, Caren",UNIÓN POR LA PATRIA,Vocal
diputados,Mujeres y Diversidad,"Torres, Rubén Darío",LA LIBERTAD AVANZA,Vocal
diputados,Mujeres y Diversidad,"Zaracho, Natalia",UNIÓN POR LA PATRIA,Vocal
diputados,Mujeres y Diversidad,"Zigarán, María Inés",PROVINCIAS UNIDAS,Vocal
bicamerales,BICAMERAL DE CONTROL DE LOS FONDOS DE LA SEGURIDAD SOCIAL (LEY 26.425),"OLIVERA LUCERO, Bruno Antonio",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL DE CONTROL DE LOS FONDOS DE LA SEGURIDAD SOCIAL (LEY 26.425),"CERVI, Mario Pablo",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL DE CONTROL DE LOS FONDOS DE LA SEGURIDAD SOCIAL (LEY 26.425),"GALARETTO, Eduardo Horacio",UCR - UNIÓN CÍVICA RADICAL,Vocal
bicamerales,BICAMERAL DE CONTROL DE LOS FONDOS DE LA SEGURIDAD SOCIAL (LEY 26.425),"HUALA, María Victoria",FRENTE PRO,Vocal
bicamerales,BICAMERAL DE CONTROL DE LOS FONDOS DE LA SEGURIDAD SOCIAL (LEY 26.425),"BENSUSÁN, Daniel Pablo",JUSTICIALISTA,Vocal
bicamerales,BICAMERAL DE CONTROL DE LOS FONDOS DE LA SEGURIDAD SOCIAL (LEY 26.425),"SORIA, Martín",JUSTICIALISTA,Vocal
bicamerales,BICAMERAL DE CONTROL DE LOS FONDOS DE LA SEGURIDAD SOCIAL (LEY 26.425),"Almirón, Lisandro",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL DE CONTROL DE LOS FONDOS DE LA SEGURIDAD SOCIAL (LEY 26.425),"Ansaloni, Pablo",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL DE CONTROL DE LOS FONDOS DE LA SEGURIDAD SOCIAL (LEY 26.425),"Huesen, Gerardo",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL DE CONTROL DE LOS FONDOS DE LA SEGURIDAD SOCIAL (LEY 26.425),"Quintar, Manuel",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL DE REFORMA DEL ESTADO Y DEL SEGUIMIENTO DE LAS PRIVATIZACIONES (LEY 23.696),"CERVI, Mario Pablo",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL DE REFORMA DEL ESTADO Y DEL SEGUIMIENTO DE LAS PRIVATIZACIONES (LEY 23.696),"BENEGAS LYNCH, Joaquín Alberto",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL DE REFORMA DEL ESTADO Y DEL SEGUIMIENTO DE LAS PRIVATIZACIONES (LEY 23.696),"VISCHI, Eduardo Alejandro",UCR - UNIÓN CÍVICA RADICAL,Vocal
bicamerales,BICAMERAL DE REFORMA DEL ESTADO Y DEL SEGUIMIENTO DE LAS PRIVATIZACIONES (LEY 23.696),"ESPÍNOLA, Carlos Mauricio",PROVINCIAS UNIDAS,Vocal
bicamerales,BICAMERAL DE REFORMA DEL ESTADO Y DEL SEGUIMIENTO DE LAS PRIVATIZACIONES (LEY 23.696),"CAPITANICH, Jorge Milton",JUSTICIALISTA,Vocal
bicamerales,BICAMERAL DE REFORMA DEL ESTADO Y DEL SEGUIMIENTO DE LAS PRIVATIZACIONES (LEY 23.696),"BAHL, Adán Humberto",JUSTICIALISTA,Vocal
bicamerales,BICAMERAL DE REFORMA DEL ESTADO Y DEL SEGUIMIENTO DE LAS PRIVATIZACIONES (LEY 23.696),"Bornoroni, Gabriel",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL DE REFORMA DEL ESTADO Y DEL SEGUIMIENTO DE LAS PRIVATIZACIONES (LEY 23.696),"Correa Llano, Facundo",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL DE REFORMA DEL ESTADO Y DEL SEGUIMIENTO DE LAS PRIVATIZACIONES (LEY 23.696),"Montenegro, Guillermo",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL DE REFORMA DEL ESTADO Y DEL SEGUIMIENTO DE LAS PRIVATIZACIONES (LEY 23.696),"Pauli, Santiago",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE FISCALIZACIÓN DE LOS ORGANISMOS Y ACTIVIDADES DE INTELIGENCIA (LEY 25.520),"Bornoroni, Gabriel",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE FISCALIZACIÓN DE LOS ORGANISMOS Y ACTIVIDADES DE INTELIGENCIA (LEY 25.520),"Pareja, Sebastián",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE FISCALIZACIÓN DE LOS ORGANISMOS Y ACTIVIDADES DE INTELIGENCIA (LEY 25.520),"Ritondo, Cristian A.",PRO,Vocal
bicamerales,BICAMERAL PERMANENTE DE FISCALIZACIÓN DE LOS ORGANISMOS Y ACTIVIDADES DE INTELIGENCIA (LEY 25.520),"Treffinger, César",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE FISCALIZACIÓN DE LOS ORGANISMOS Y ACTIVIDADES DE INTELIGENCIA (LEY 25.520),"COTO, Agustín Pedro",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE FISCALIZACIÓN DE LOS ORGANISMOS Y ACTIVIDADES DE INTELIGENCIA (LEY 25.520),"ATAUCHE, Ezequiel",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE FISCALIZACIÓN DE LOS ORGANISMOS Y ACTIVIDADES DE INTELIGENCIA (LEY 25.520),"ABAD, Maximiliano",UCR - UNIÓN CÍVICA RADICAL,Vocal
bicamerales,BICAMERAL PERMANENTE DE FISCALIZACIÓN DE LOS ORGANISMOS Y ACTIVIDADES DE INTELIGENCIA (LEY 25.520),"GOERLING LARA, Enrique Martín",FRENTE PRO,Vocal
bicamerales,BICAMERAL PERMANENTE DE FISCALIZACIÓN DE LOS ORGANISMOS Y ACTIVIDADES DE INTELIGENCIA (LEY 25.520),"TERENZI, Edith Elizabeth",DESPIERTA CHUBUT,Vocal
bicamerales,BICAMERAL PERMANENTE DE FISCALIZACIÓN DE LOS ORGANISMOS Y ACTIVIDADES DE INTELIGENCIA (LEY 25.520),"MOISÉS, María Carolina",CONVICCIÓN FEDERAL,Vocal
bicamerales,BICAMERAL PERMANENTE DE FISCALIZACIÓN DE LOS ÓRGANOS Y ACTIVIDADES DE SEGURIDAD INTERIOR  (LEY 24.059 Y SUS MODIFICATORIAS LEYES 24.194 Y 25.520),"OROZCO, María Emilia",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE FISCALIZACIÓN DE LOS ÓRGANOS Y ACTIVIDADES DE SEGURIDAD INTERIOR  (LEY 24.059 Y SUS MODIFICATORIAS LEYES 24.194 Y 25.520),"ABDALA, Bartolomé Esteban",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE FISCALIZACIÓN DE LOS ÓRGANOS Y ACTIVIDADES DE SEGURIDAD INTERIOR  (LEY 24.059 Y SUS MODIFICATORIAS LEYES 24.194 Y 25.520),"LOSADA, Carolina",UCR - UNIÓN CÍVICA RADICAL,Vocal
bicamerales,BICAMERAL PERMANENTE DE FISCALIZACIÓN DE LOS ÓRGANOS Y ACTIVIDADES DE SEGURIDAD INTERIOR  (LEY 24.059 Y SUS MODIFICATORIAS LEYES 24.194 Y 25.520),"GOERLING LARA, Enrique Martín",FRENTE PRO,Vocal
bicamerales,BICAMERAL PERMANENTE DE FISCALIZACIÓN DE LOS ÓRGANOS Y ACTIVIDADES DE SEGURIDAD INTERIOR  (LEY 24.059 Y SUS MODIFICATORIAS LEYES 24.194 Y 25.520),"TERENZI, Edith Elizabeth",DESPIERTA CHUBUT,Vocal
bicamerales,BICAMERAL PERMANENTE DE FISCALIZACIÓN DE LOS ÓRGANOS Y ACTIVIDADES DE SEGURIDAD INTERIOR  (LEY 24.059 Y SUS MODIFICATORIAS LEYES 24.194 Y 25.520),"BENSUSÁN, Daniel Pablo",JUSTICIALISTA,Vocal
bicamerales,BICAMERAL PERMANENTE DE FISCALIZACIÓN DE LOS ÓRGANOS Y ACTIVIDADES DE SEGURIDAD INTERIOR  (LEY 24.059 Y SUS MODIFICATORIAS LEYES 24.194 Y 25.520),"GIMÉNEZ NAVARRO, María Celeste",JUSTICIALISTA,Vocal
bicamerales,BICAMERAL PERMANENTE DE FISCALIZACIÓN DE LOS ÓRGANOS Y ACTIVIDADES DE SEGURIDAD INTERIOR  (LEY 24.059 Y SUS MODIFICATORIAS LEYES 24.194 Y 25.520),"BAHL, Adán Humberto",JUSTICIALISTA,Vocal
bicamerales,BICAMERAL PERMANENTE DE FISCALIZACIÓN DE LOS ÓRGANOS Y ACTIVIDADES DE SEGURIDAD INTERIOR  (LEY 24.059 Y SUS MODIFICATORIAS LEYES 24.194 Y 25.520),"Arabia, Damián",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE FISCALIZACIÓN DE LOS ÓRGANOS Y ACTIVIDADES DE SEGURIDAD INTERIOR  (LEY 24.059 Y SUS MODIFICATORIAS LEYES 24.194 Y 25.520),"Bornoroni, Gabriel",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE FISCALIZACIÓN DE LOS ÓRGANOS Y ACTIVIDADES DE SEGURIDAD INTERIOR  (LEY 24.059 Y SUS MODIFICATORIAS LEYES 24.194 Y 25.520),"Pauli, Santiago",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE FISCALIZACIÓN DE LOS ÓRGANOS Y ACTIVIDADES DE SEGURIDAD INTERIOR  (LEY 24.059 Y SUS MODIFICATORIAS LEYES 24.194 Y 25.520),"Rodríguez Machado, Laura Elena",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE FISCALIZACIÓN DE LOS ÓRGANOS Y ACTIVIDADES DE SEGURIDAD INTERIOR  (LEY 24.059 Y SUS MODIFICATORIAS LEYES 24.194 Y 25.520),"Zapata, Carlos Raúl",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE LA DEFENSORÍA DEL PUEBLO,"KRONEBERGER, Daniel Ricardo",UCR - UNIÓN CÍVICA RADICAL,Vocal
bicamerales,BICAMERAL PERMANENTE DE LA DEFENSORÍA DEL PUEBLO,"FULLONE, Enzo Paolo",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE LA DEFENSORÍA DEL PUEBLO,"ALMEIDA, Romina María",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE LA DEFENSORÍA DEL PUEBLO,"HUALA, María Victoria",FRENTE PRO,Vocal
bicamerales,BICAMERAL PERMANENTE DE LA DEFENSORÍA DEL PUEBLO,"ÁVILA, Beatriz Luisa",INDEPENDENCIA,Vocal
bicamerales,BICAMERAL PERMANENTE DE LA DEFENSORÍA DEL PUEBLO,"MARKS, Ana Inés",JUSTICIALISTA,Vocal
bicamerales,BICAMERAL PERMANENTE DE LA DEFENSORÍA DEL PUEBLO,"KIRCHNER, Alicia Margarita Antonia",JUSTICIALISTA,Vocal
bicamerales,BICAMERAL PERMANENTE DE LA DEFENSORÍA DEL PUEBLO,"Patiño Brizuela, Marcos",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE LA DEFENSORÍA DEL PUEBLO,"Lemoine, Lilia",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE LA DEFENSORÍA DEL PUEBLO,"Santurio, Santiago",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE LA DEFENSORÍA DEL PUEBLO,"Razzini, Verónica",LA LIBERTAD AVANZA,Vocal
bicamerales,"BICAMERAL PERMANENTE DE PROMOCIÓN Y SEGUIMIENTO DE LA COMUNICACIÓN AUDIOVISUAL, LAS TECNOLOGÍAS DE LAS TELECOMUNICACIONES Y LA DIGITALIZACIÓN (LEY 26.522,Y SUS MODIFICATORIAS  27.078 Y DNU 267/15)","GODOY, Juan Cruz",LA LIBERTAD AVANZA,Vocal
bicamerales,"BICAMERAL PERMANENTE DE PROMOCIÓN Y SEGUIMIENTO DE LA COMUNICACIÓN AUDIOVISUAL, LAS TECNOLOGÍAS DE LAS TELECOMUNICACIONES Y LA DIGITALIZACIÓN (LEY 26.522,Y SUS MODIFICATORIAS  27.078 Y DNU 267/15)","ALMEIDA, Romina María",LA LIBERTAD AVANZA,Vocal
bicamerales,"BICAMERAL PERMANENTE DE PROMOCIÓN Y SEGUIMIENTO DE LA COMUNICACIÓN AUDIOVISUAL, LAS TECNOLOGÍAS DE LAS TELECOMUNICACIONES Y LA DIGITALIZACIÓN (LEY 26.522,Y SUS MODIFICATORIAS  27.078 Y DNU 267/15)","HUALA, María Victoria",FRENTE PRO,Vocal
bicamerales,"BICAMERAL PERMANENTE DE PROMOCIÓN Y SEGUIMIENTO DE LA COMUNICACIÓN AUDIOVISUAL, LAS TECNOLOGÍAS DE LAS TELECOMUNICACIONES Y LA DIGITALIZACIÓN (LEY 26.522,Y SUS MODIFICATORIAS  27.078 Y DNU 267/15)","ESPÍNOLA, Carlos Mauricio",PROVINCIAS UNIDAS,Vocal
bicamerales,"BICAMERAL PERMANENTE DE PROMOCIÓN Y SEGUIMIENTO DE LA COMUNICACIÓN AUDIOVISUAL, LAS TECNOLOGÍAS DE LAS TELECOMUNICACIONES Y LA DIGITALIZACIÓN (LEY 26.522,Y SUS MODIFICATORIAS  27.078 Y DNU 267/15)","ANDRADA, Guillermo Eduardo",CONVICCIÓN FEDERAL,Vocal
bicamerales,"BICAMERAL PERMANENTE DE PROMOCIÓN Y SEGUIMIENTO DE LA COMUNICACIÓN AUDIOVISUAL, LAS TECNOLOGÍAS DE LAS TELECOMUNICACIONES Y LA DIGITALIZACIÓN (LEY 26.522,Y SUS MODIFICATORIAS  27.078 Y DNU 267/15)","LEWANDOWSKI, Marcelo Néstor",JUSTICIALISTA,Vocal
bicamerales,"BICAMERAL PERMANENTE DE PROMOCIÓN Y SEGUIMIENTO DE LA COMUNICACIÓN AUDIOVISUAL, LAS TECNOLOGÍAS DE LAS TELECOMUNICACIONES Y LA DIGITALIZACIÓN (LEY 26.522,Y SUS MODIFICATORIAS  27.078 Y DNU 267/15)","DI TULLIO, Juliana",JUSTICIALISTA,Vocal
bicamerales,"BICAMERAL PERMANENTE DE PROMOCIÓN Y SEGUIMIENTO DE LA COMUNICACIÓN AUDIOVISUAL, LAS TECNOLOGÍAS DE LAS TELECOMUNICACIONES Y LA DIGITALIZACIÓN (LEY 26.522,Y SUS MODIFICATORIAS  27.078 Y DNU 267/15)","SALINO, Fernando Aldo",JUSTICIA SOCIAL FEDERAL,Vocal
bicamerales,"BICAMERAL PERMANENTE DE PROMOCIÓN Y SEGUIMIENTO DE LA COMUNICACIÓN AUDIOVISUAL, LAS TECNOLOGÍAS DE LAS TELECOMUNICACIONES Y LA DIGITALIZACIÓN (LEY 26.522,Y SUS MODIFICATORIAS  27.078 Y DNU 267/15)","Ajmechet, Sabrina",LA LIBERTAD AVANZA,Vocal
bicamerales,"BICAMERAL PERMANENTE DE PROMOCIÓN Y SEGUIMIENTO DE LA COMUNICACIÓN AUDIOVISUAL, LAS TECNOLOGÍAS DE LAS TELECOMUNICACIONES Y LA DIGITALIZACIÓN (LEY 26.522,Y SUS MODIFICATORIAS  27.078 Y DNU 267/15)","Bongiovanni, Alejandro",LA LIBERTAD AVANZA,Vocal
bicamerales,"BICAMERAL PERMANENTE DE PROMOCIÓN Y SEGUIMIENTO DE LA COMUNICACIÓN AUDIOVISUAL, LAS TECNOLOGÍAS DE LAS TELECOMUNICACIONES Y LA DIGITALIZACIÓN (LEY 26.522,Y SUS MODIFICATORIAS  27.078 Y DNU 267/15)","Bornoroni, Gabriel",LA LIBERTAD AVANZA,Vocal
bicamerales,"BICAMERAL PERMANENTE DE PROMOCIÓN Y SEGUIMIENTO DE LA COMUNICACIÓN AUDIOVISUAL, LAS TECNOLOGÍAS DE LAS TELECOMUNICACIONES Y LA DIGITALIZACIÓN (LEY 26.522,Y SUS MODIFICATORIAS  27.078 Y DNU 267/15)","Giudici, Silvana",LA LIBERTAD AVANZA,Vocal
bicamerales,"BICAMERAL PERMANENTE DE PROMOCIÓN Y SEGUIMIENTO DE LA COMUNICACIÓN AUDIOVISUAL, LAS TECNOLOGÍAS DE LAS TELECOMUNICACIONES Y LA DIGITALIZACIÓN (LEY 26.522,Y SUS MODIFICATORIAS  27.078 Y DNU 267/15)","Macyszyn, Lorena",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE SEGUIMIENTO Y CONTROL DE LA GESTIÓN DE CONTRATACIÓN Y DE PAGO DE LA DEUDA EXTERIOR DE LA NACIÓN (LEY 27.249),"Correa Llano, Facundo",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE SEGUIMIENTO Y CONTROL DE LA GESTIÓN DE CONTRATACIÓN Y DE PAGO DE LA DEUDA EXTERIOR DE LA NACIÓN (LEY 27.249),"Martínez, Álvaro",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE SEGUIMIENTO Y CONTROL DE LA GESTIÓN DE CONTRATACIÓN Y DE PAGO DE LA DEUDA EXTERIOR DE LA NACIÓN (LEY 27.249),"Montenegro, Guillermo",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE SEGUIMIENTO Y CONTROL DE LA GESTIÓN DE CONTRATACIÓN Y DE PAGO DE LA DEUDA EXTERIOR DE LA NACIÓN (LEY 27.249),"Sánchez Wrba, Javier",PRO,Vocal
bicamerales,BICAMERAL PERMANENTE DE SEGUIMIENTO Y CONTROL DE LA GESTIÓN DE CONTRATACIÓN Y DE PAGO DE LA DEUDA EXTERIOR DE LA NACIÓN (LEY 27.249),"Treffinger, César",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE SEGUIMIENTO Y CONTROL DEL MINISTERIO PÚBLICO DE LA NACIÓN (LEY 24.946 Y SUS MODIFICATORIAS LEY 27.148 Y 27.149),"GODOY, Juan Cruz",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE SEGUIMIENTO Y CONTROL DEL MINISTERIO PÚBLICO DE LA NACIÓN (LEY 24.946 Y SUS MODIFICATORIAS LEY 27.148 Y 27.149),"JUEZ, Luis Alfredo",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE SEGUIMIENTO Y CONTROL DEL MINISTERIO PÚBLICO DE LA NACIÓN (LEY 24.946 Y SUS MODIFICATORIAS LEY 27.148 Y 27.149),"SUÁREZ, Rodolfo Alejandro",UCR - UNIÓN CÍVICA RADICAL,Vocal
bicamerales,BICAMERAL PERMANENTE DE SEGUIMIENTO Y CONTROL DEL MINISTERIO PÚBLICO DE LA NACIÓN (LEY 24.946 Y SUS MODIFICATORIAS LEY 27.148 Y 27.149),"MENDOZA, Sandra Mariela",CONVICCIÓN FEDERAL,Vocal
bicamerales,BICAMERAL PERMANENTE DE SEGUIMIENTO Y CONTROL DEL MINISTERIO PÚBLICO DE LA NACIÓN (LEY 24.946 Y SUS MODIFICATORIAS LEY 27.148 Y 27.149),"CORROZA, Julieta",LA NEUQUINIDAD,Vocal
bicamerales,BICAMERAL PERMANENTE DE SEGUIMIENTO Y CONTROL DEL MINISTERIO PÚBLICO DE LA NACIÓN (LEY 24.946 Y SUS MODIFICATORIAS LEY 27.148 Y 27.149),"LINARES, Carlos Alberto",JUSTICIALISTA,Vocal
bicamerales,BICAMERAL PERMANENTE DE SEGUIMIENTO Y CONTROL DEL MINISTERIO PÚBLICO DE LA NACIÓN (LEY 24.946 Y SUS MODIFICATORIAS LEY 27.148 Y 27.149),"BAHL, Adán Humberto",JUSTICIALISTA,Vocal
bicamerales,BICAMERAL PERMANENTE DE SEGUIMIENTO Y CONTROL DEL MINISTERIO PÚBLICO DE LA NACIÓN (LEY 24.946 Y SUS MODIFICATORIAS LEY 27.148 Y 27.149),"KIRCHNER, Alicia Margarita Antonia",JUSTICIALISTA,Vocal
bicamerales,BICAMERAL PERMANENTE DE SEGUIMIENTO Y CONTROL DEL MINISTERIO PÚBLICO DE LA NACIÓN (LEY 24.946 Y SUS MODIFICATORIAS LEY 27.148 Y 27.149),"Benedit, Beltrán",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE SEGUIMIENTO Y CONTROL DEL MINISTERIO PÚBLICO DE LA NACIÓN (LEY 24.946 Y SUS MODIFICATORIAS LEY 27.148 Y 27.149),"Bornoroni, Gabriel",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE SEGUIMIENTO Y CONTROL DEL MINISTERIO PÚBLICO DE LA NACIÓN (LEY 24.946 Y SUS MODIFICATORIAS LEY 27.148 Y 27.149),"Emma, Nicolás",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE SEGUIMIENTO Y CONTROL DEL MINISTERIO PÚBLICO DE LA NACIÓN (LEY 24.946 Y SUS MODIFICATORIAS LEY 27.148 Y 27.149),"Martínez, Álvaro",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE SEGUIMIENTO Y CONTROL DEL MINISTERIO PÚBLICO DE LA NACIÓN (LEY 24.946 Y SUS MODIFICATORIAS LEY 27.148 Y 27.149),"Quintar, Manuel",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE TRÁMITE LEGISLATIVO (LEY 26.122),"Almirón, Lisandro",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE TRÁMITE LEGISLATIVO (LEY 26.122),"Bornoroni, Gabriel",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE TRÁMITE LEGISLATIVO (LEY 26.122),"Castelnuovo, Giselle",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE TRÁMITE LEGISLATIVO (LEY 26.122),"Mayoraz, Nicolás",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE TRÁMITE LEGISLATIVO (LEY 26.122),"Petri, Luis",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE TRÁMITE LEGISLATIVO (LEY 26.122),"MONTE DE OCA, María Belén",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE TRÁMITE LEGISLATIVO (LEY 26.122),"BULLRICH, Patricia",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE TRÁMITE LEGISLATIVO (LEY 26.122),"JUEZ, Luis Alfredo",LA LIBERTAD AVANZA,Vocal
bicamerales,BICAMERAL PERMANENTE DE TRÁMITE LEGISLATIVO (LEY 26.122),"VALENZUELA, Mercedes Gabriela",UCR - UNIÓN CÍVICA RADICAL,Vocal
bicamerales,BICAMERAL PERMANENTE DE TRÁMITE LEGISLATIVO (LEY 26.122),"ROYÓN, Flavia Gabriela",PRIMERO LOS SALTEÑOS,Vocal
bicamerales,BICAMERAL PERMANENTE DE TRÁMITE LEGISLATIVO (LEY 26.122),"MOISÉS, María Carolina",CONVICCIÓN FEDERAL,Vocal
bicamerales,"BICAMERAL PERMANENTE DEL DEFENSOR DE LOS DERECHOS DE NIÑAS, NIÑOS Y ADOLESCENTES (LEY 26.061)","BEDIA, Vilma Facunda",LA LIBERTAD AVANZA,Vocal
bicamerales,"BICAMERAL PERMANENTE DEL DEFENSOR DE LOS DERECHOS DE NIÑAS, NIÑOS Y ADOLESCENTES (LEY 26.061)","ALVAREZ RIVERO, Carmen",LA LIBERTAD AVANZA,Vocal
bicamerales,"BICAMERAL PERMANENTE DEL DEFENSOR DE LOS DERECHOS DE NIÑAS, NIÑOS Y ADOLESCENTES (LEY 26.061)","VALENZUELA, Mercedes Gabriela",UCR - UNIÓN CÍVICA RADICAL,Vocal
bicamerales,"BICAMERAL PERMANENTE DEL DEFENSOR DE LOS DERECHOS DE NIÑAS, NIÑOS Y ADOLESCENTES (LEY 26.061)","HUALA, María Victoria",FRENTE PRO,Vocal
bicamerales,"BICAMERAL PERMANENTE DEL DEFENSOR DE LOS DERECHOS DE NIÑAS, NIÑOS Y ADOLESCENTES (LEY 26.061)","Mayoraz, Nicolás",LA LIBERTAD AVANZA,Vocal
bicamerales,"BICAMERAL PERMANENTE DEL DEFENSOR DE LOS DERECHOS DE NIÑAS, NIÑOS Y ADOLESCENTES (LEY 26.061)","Mondaca, Soledad",LA LIBERTAD AVANZA,Vocal
bicamerales,"BICAMERAL PERMANENTE DEL DEFENSOR DE LOS DERECHOS DE NIÑAS, NIÑOS Y ADOLESCENTES (LEY 26.061)","Santurio, Santiago",LA LIBERTAD AVANZA,Vocal
